id,location_lat,location_lon,city_name_ar,city_name_en,region_name_ar,region_name_en,availability,available_units_count,available_units_for_auctions_count,basement,bookable,delegated_by_broker,developer_name,driver_room,elevator,maid_room,max_area,max_bathroom,max_bed_room,max_price,max_street_width,max_unit_age,min_area,min_bathroom,min_bed_room,min_price,min_street_width,min_unit_age,pool,project_name,project_type,publish,publish_date,under_construction_status,unit_types_0,use_register_interest_flag,views_count
project_689,26.3490285,50.093921317,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,1,31,0,0,1,0,الرائم للمقاولات,0,0,0,182.0,0,3,819000.0,0,0,153.0,0,3,604350.0,0,0,0,الفاخرية - الدمام,offplan_private_land,1,2021-08-31,under_construction,apartment,0,8995
project_707,26.227053,50.204482,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,1,1,0,0,1,0,شركة سكنا للتطوير العقاري,0,0,0,161.0,0,3,685000.0,0,0,90.0,0,2,465000.0,0,0,0,مجمع أريس السكني - الدمام,offplan_private_land,1,2021-08-31,under_construction,apartment,0,11090
project_135,26.875936,40.332131,الشملي,ASH SHAMLI,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,585.397,0,1,0.0,0,0,469.335,0,1,0.0,0,0,0,مخطط الشملي,lands_moh_land,1,2021-08-27,no entry,land,0,1943
project_143,27.463522,48.535558,النعيرية,AN NU'AYRIYAH,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,568.23,0,1,0.0,0,0,450.0,0,1,0.0,0,0,0,مشروع  أنوار الخليج - النعيرية,lands_moh_land,1,2021-08-27,no entry,land,0,140397
project_982,27.72325,42.531835,بقعاء,BAQ'A,حائل,Ha'il,1,2,0,0,1,0,لا يوجد مدخل,0,0,0,1155.0,0,1,0.0,0,0,884.1,0,1,0.0,0,0,0,مخطط الشعلانية  357/3,lands_moh_land,1,2022-06-30,no entry,land,0,1988
project_147,25.515164,47.190506,رماح,RUMAH,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,500.0,0,1,0.0,0,0,495.0,0,1,0.0,0,0,0,مشروع إسكان رماح,lands_moh_land,1,2021-08-27,no entry,land,0,13768
project_140,17.477711,47.06493,شرورة,SHARURAH,نجران,Najran,1,8,8,0,0,0,لا يوجد مدخل,0,0,0,553.0,0,1,0.0,0,0,400.0,0,1,0.0,0,0,0,مخطط النزهة - شرورة,lands_moh_land,1,2021-08-27,no entry,land,0,106802
project_156,18.143111,42.846972,احد رفيده,AHAD RIFAYDAH,عسير,'Asir,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,400.0,0,1,0.0,0,0,400.0,0,1,0.0,0,0,0,مشروع  نسيم الجبل - أحد رفيدة,lands_moh_land,1,2021-08-27,no entry,land,0,105087
project_154,20.158545,40.265307,الليث,AL LITH,مكة المكرمة,Makkah,1,5,5,0,0,0,لا يوجد مدخل,0,0,0,502.001211745,0,1,0.0,0,0,500.998535562,0,1,0.0,0,0,0,الليث,lands_moh_land,1,2021-08-27,no entry,land,0,70623
project_157,17.378554,42.448969,بيش,BAYSH,جازان,Jizan,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,536.25,0,1,0.0,0,0,487.5,0,1,0.0,0,0,0,بيش 83,lands_moh_land,1,2021-08-27,no entry,land,0,37996
project_161,18.558944,44.192556,يدمة,YADAMAH,نجران,Najran,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,711.0,0,1,0.0,0,0,456.06,0,1,0.0,0,0,0,مخطط أصيل اللجام - يدمة,lands_moh_land,1,2021-08-27,no entry,land,0,11885
project_164,21.37055,40.620688,الطائف,AT TAIF,مكة المكرمة,Makkah,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,450.0,0,1,0.0,0,0,450.0,0,1,0.0,0,0,0,وادي جليل,lands_moh_land,1,2021-08-27,no entry,land,0,8162881
project_158,19.950418,42.599198,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,550.41,0,1,0.0,0,0,450.0,0,1,0.0,0,0,0,مشروع الزهور - بيشة,lands_moh_land,1,2021-08-27,no entry,land,0,11859
project_165,28.431806,48.435944,الخفجي,AL KHAFJI,المنطقة الشرقية,Eastern Province,1,4,0,0,0,0,لا يوجد مدخل,0,0,0,633.12,0,1,0.0,0,0,423.41,0,1,0.0,0,0,0,مشروع جوهرة الخفجي,lands_moh_land,1,2021-08-27,no entry,land,0,378600
project_166,20.415434,44.918593,وادي الدواسر,WADI AD DAWASIR,الرياض,Riyadh,1,7,7,0,0,0,لا يوجد مدخل,0,0,0,500.0,0,1,0.0,0,0,500.0,0,1,0.0,0,0,0,مشروع منتزه الوادي - وادي الدواسر,lands_moh_land,1,2021-08-27,no entry,land,0,86729
project_981,27.101857,47.015506,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,183,0,0,1,0,لا يوجد مدخل,0,0,0,1246.97,0,1,0.0,0,0,575.49,0,1,0.0,0,0,0,مخطط ش.ع 172 الرفاع,lands_moh_land,1,2022-06-30,no entry,land,0,1751
project_172,17.375429,42.424493,بيش,BAYSH,جازان,Jizan,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,686.69,0,1,0.0,0,0,489.6,0,1,0.0,0,0,0,مخطط لؤلؤة الشاطئ,lands_moh_land,1,2021-08-27,no entry,land,0,53301
project_170,27.849254,42.455576,بقعاء,BAQ'A,حائل,Ha'il,1,88,88,0,0,0,لا يوجد مدخل,0,0,0,1107.199124,0,1,0.0,0,0,472.088256,0,1,0.0,0,0,0,موقع بقعاء 2,lands_moh_land,1,2021-08-27,no entry,land,0,9124
project_173,16.69472,42.103619,فرسان,FARASAN,جازان,Jizan,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,531.0,0,1,0.0,0,0,480.0,0,1,0.0,0,0,0,مشروع  شاطئ فرسان,lands_moh_land,1,2021-08-27,no entry,land,0,22104
project_191,25.8865,45.39775,المجمعة,AL MAJMA'AH,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,529.765,0,1,0.0,0,0,475.0,0,1,0.0,0,0,0,مشروع الملتقى - المجمعة,lands_moh_land,1,2021-08-27,no entry,land,0,1196621
project_193,26.278117,41.373561,السليمي,AS SULAYMI,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,584.586,0,1,0.0,0,0,491.252,0,1,0.0,0,0,0,مشروع الروابي - حائل,lands_moh_land,1,2021-08-27,no entry,land,0,4270
project_187,20.00213,42.690259,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,660.854774125715,0,1,0.0,0,0,437.498691985375,0,1,0.0,0,0,0,مشروع  نسيم الريان - بيشة,lands_moh_land,1,2021-08-27,no entry,land,0,10204
project_194,26.055917,44.102333,عنيزة,UNAYZAH,القصيم,Qassim,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,600.0,0,1,0.0,0,0,230.0,0,1,0.0,0,0,0,مخطط العوشزية,lands_moh_land,1,2021-08-27,no entry,land,0,97645
project_185,19.993763,42.683601,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,911.497724,0,1,0.0,0,0,626.481789,0,1,0.0,0,0,0,مشروع  لؤلؤة الريان - بيشة,lands_moh_land,1,2021-08-27,no entry,land,0,19428
project_188,20.488854,45.567513,السليل,AS SULAYYIL,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,661.0,0,1,0.0,0,0,400.0,0,1,0.0,0,0,0,مشروع  بساتين السليل,lands_moh_land,1,2021-08-27,no entry,land,0,16444
project_196,26.472374,43.643891,عيون الجواء,UYUN AL JAWA',القصيم,Qassim,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1125.001779,0,1,0.0,0,0,479.998284,0,1,0.0,0,0,0,مشروع درة العيون - عيون الجواء,lands_moh_land,1,2021-08-27,no entry,land,0,518030
project_1029,26.648333,50.004139,القطيف,AL QATIF,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,رتال,0,0,0,421.0,0,4,1518503.0,0,0,250.0,0,4,1175722.0,0,0,0,نساج تاون صفوى - القطيف,offplan_moh_land,1,2022-08-28,under_construction,villa,0,276227
project_985,22.489212,40.438325,الطائف,AT TAIF,مكة المكرمة,Makkah,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1224.75043038715,0,1,0.0,0,0,599.877761807168,0,1,0.0,0,0,0,مخطط 1082,lands_moh_land,1,2022-06-30,no entry,land,0,279765
project_198,19.989785,42.697259,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,993.011933,0,1,0.0,0,0,599.998065,0,1,0.0,0,0,0,مخطط زهور الريان,lands_moh_land,1,2021-08-27,no entry,land,0,47534
project_197,19.998965,42.701115,بيشه (بيشه),BISHAH,عسير,'Asir,1,3,3,0,0,0,لا يوجد مدخل,0,0,0,667.499409379795,0,1,0.0,0,0,408.405732775781,0,1,0.0,0,0,0,مخطط روضة الريان,lands_moh_land,1,2021-08-27,no entry,land,0,32452
project_199,29.591932,43.571798,رفحاء,RAFHA',الحدود الشمالية,Northern Borders,0,0,0,0,0,0,لا يوجد مدخل,0,0,0,666.0,0,1,0.0,0,0,480.0,0,1,0.0,0,0,0,مشروع الضاحية 1 - رفحاء,lands_moh_land,1,2021-08-27,no entry,land,0,196593
project_201,23.881301,42.920256,عفيف,AFIF,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,720.0,0,1,0.0,0,0,582.0,0,1,0.0,0,0,0,مشروع واحات عفيف,lands_moh_land,1,2021-08-27,no entry,land,0,35003
project_208,26.751091,44.180284,الأسياح,AL ASYAH,القصيم,Qassim,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,553.0853,0,1,0.0,0,0,500.0,0,1,0.0,0,0,0,مشروع ربوع الأسياح,lands_moh_land,1,2021-08-27,no entry,land,0,10762
project_221,19.980224,42.693603,بيشه (بيشه),BISHAH,عسير,'Asir,1,8,8,0,0,0,لا يوجد مدخل,0,0,0,581.904,0,1,0.0,0,0,440.315,0,1,0.0,0,0,0,بيشة 404,lands_moh_land,1,2021-08-27,no entry,land,0,71841
project_213,30.434211,38.374053,طبرجل,TUBARJAL,الجوف,Jawf,1,2,2,0,0,0,لا يوجد مدخل,0,0,0,591.66,0,1,0.0,0,0,447.93,0,1,0.0,0,0,0,ينبوع طبرجل,lands_moh_land,1,2021-08-27,no entry,land,0,11188
project_215,26.048902,44.989457,الغاط,AL GHAT,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,550.0,0,1,0.0,0,0,494.8601,0,1,0.0,0,0,0,مشروع  رمال الغاط,lands_moh_land,1,2021-08-27,no entry,land,0,6160
project_224,29.821317,39.83236,دومة الجندل,DAWMAT AL JANDAL,الجوف,Jawf,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,514.63,0,1,0.0,0,0,480.0,0,1,0.0,0,0,0,مخطط منازل دومة الجندل,lands_moh_land,1,2021-08-27,no entry,land,0,52147
project_226,21.967066,42.039514,الخرمة,AL KHURMAH,مكة المكرمة,Makkah,0,1,0,0,1,0,لا يوجد مدخل,0,0,0,502.000000031,0,1,0.0,0,0,500.999999971,0,1,0.0,0,0,0,مخطط الدغمية,lands_moh_land,1,2021-08-27,no entry,land,0,14863
project_990,28.651999,45.233108,حفر الباطن,HAFAR AL BATIN,المنطقة الشرقية,Eastern Province,1,135,0,0,1,0,لا يوجد مدخل,0,0,0,930.0,0,1,0.0,0,0,500.0,0,1,0.0,0,0,0,مخطط النظيم - 3/ح/د/1407,lands_moh_land,1,2022-06-30,no entry,land,0,4854
project_230,23.574927,45.612205,الرين,AR RAYN,الرياض,Riyadh,1,48,0,0,1,0,لا يوجد مدخل,0,0,0,794.662854,0,1,0.0,0,0,395.323187,0,1,0.0,0,0,0,مشروع  سمر الرين - العفج,lands_moh_land,1,2021-08-27,no entry,land,0,6189
project_222,16.703102,42.070706,فرسان,FARASAN,جازان,Jizan,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,511.25,0,1,0.0,0,0,483.81,0,1,0.0,0,0,0,مشروع لؤلؤ فرسان,lands_moh_land,1,2021-08-27,no entry,land,0,18500
project_239,27.392652,41.716639,حائل,HAIL,حائل,Ha'il,0,0,0,0,0,0,لا يوجد مدخل,0,0,0,1000.0,0,1,168592.8,0,0,400.0,0,1,0.0,0,0,0,مشروع  المدائن - حائل,lands_moh_land,1,2021-08-27,no entry,land,0,1029381
project_235,30.360692,42.257466,العويقلية,AL UWAYQILAH,الحدود الشمالية,Northern Borders,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,483.0,0,1,0.0,0,0,435.999,0,1,0.0,0,0,0,مشروع المصيف - العويقلية,lands_moh_land,1,2021-08-27,no entry,land,0,4352
project_244,24.606304,39.692125,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,550.000000006,0,1,150000.0000006,0,0,499.0,0,1,0.0,0,0,0,مشروع الياسمين - المدينة المنورة,lands_moh_land,1,2021-08-27,no entry,land,0,4505278
project_240,26.109947,43.615067,رياض الخبراء,RIYAD AL KHABRA,القصيم,Qassim,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,513.003698,0,1,0.0,0,0,495.493575,0,1,0.0,0,0,0,مشروع جنان الخبراء - رياض الخبراء,lands_moh_land,1,2021-08-27,no entry,land,0,43504
project_242,24.066848,47.299058,الخرج,AL KHARJ,الرياض,Riyadh,1,13,13,0,0,0,لا يوجد مدخل,0,0,0,622.366,0,1,0.0,0,0,371.137,0,1,0.0,0,0,0,مشروع اسكان الخرج,lands_moh_land,1,2021-08-27,no entry,land,0,524713
project_380,23.409134,46.805936,حوطة بني تميم,HAWTAT BANI TAMIM,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,2000.0,0,1,0.0,0,0,525.0,0,1,0.0,0,0,0,مشروع الحلوة - حوطة بني تميم,lands_moh_land,1,2021-08-27,no entry,land,0,11477
project_382,27.864388,42.105281,بقعاء,BAQ'A,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1155.0,0,1,0.0,0,0,892.0,0,1,0.0,0,0,0,مشروع كنب الثنيان - حائل,lands_moh_land,1,2021-08-27,no entry,land,0,1383
project_379,21.637815,40.390686,الطائف,AT TAIF,مكة المكرمة,Makkah,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,508.366740955,0,1,0.0,0,0,400.0,0,1,0.0,0,0,0,مشروع  واحة الميقات - الطائف,lands_moh_land,1,2021-08-27,no entry,land,0,2259210
project_993,27.840814,45.982396,حفر الباطن,HAFAR AL BATIN,المنطقة الشرقية,Eastern Province,1,226,0,0,1,0,لا يوجد مدخل,0,0,0,937.0,0,1,0.0,0,0,380.0,0,1,0.0,0,0,0,مخطط أم قليب-54/ح/1410,lands_moh_land,1,2022-06-30,no entry,land,0,1728
project_384,28.036816,42.318835,بقعاء,BAQ'A,حائل,Ha'il,1,59,0,0,1,0,لا يوجد مدخل,0,0,0,500.0,0,1,0.0,0,0,380.0,0,1,0.0,0,0,0,مشروع القليبة - حائل,lands_moh_land,1,2021-08-27,no entry,land,0,4637
project_385,27.714253,42.627986,بقعاء,BAQ'A,حائل,Ha'il,1,16,0,0,1,0,لا يوجد مدخل,0,0,0,1147.0,0,1,0.0,0,0,892.0,0,1,0.0,0,0,0,مشروع الجثياثه - حائل,lands_moh_land,1,2021-08-27,no entry,land,0,3364
project_396,26.872334,40.347383,الشملي,ASH SHAMLI,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,900.0,0,1,0.0,0,0,400.0,0,1,0.0,0,0,0,مشروع لؤلؤة الشملي - الشملي,lands_moh_land,1,2021-08-27,no entry,land,0,1489
project_392,19.519431,43.599588,تثليث,TATILITH,عسير,'Asir,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,941.704,0,1,0.0,0,0,561.91,0,1,0.0,0,0,0,مشروع تثليث - عسير,lands_moh_land,1,2021-08-27,no entry,land,0,17958
project_391,23.232996,45.552931,الرين,AR RAYN,الرياض,Riyadh,1,205,0,0,1,0,لا يوجد مدخل,0,0,0,895.54,0,1,0.0,0,0,394.89,0,1,0.0,0,0,0,مخطط العمق - الرين,lands_moh_land,1,2021-08-27,no entry,land,0,4027
project_399,26.309725,44.236389,الشماسية,ASH SHIMASIYAH,القصيم,Qassim,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,672.0,0,1,0.0,0,0,435.0,0,1,0.0,0,0,0,مشروع اسكان الشماسية,lands_moh_land,1,2021-08-27,no entry,land,0,1030
project_401,26.307711,44.917194,الزلفي,AZ ZULFI,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,525.645,0,1,0.0,0,0,467.443,0,1,0.0,0,0,0,مشروع اسكان الزلفي,lands_moh_land,1,2021-08-27,no entry,land,0,5595
project_405,25.224641,45.862198,ثادق,THADIQ,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,500.0,0,1,0.0,0,0,500.0,0,1,0.0,0,0,0,مشروع إسكان ثادق,lands_moh_land,1,2021-08-27,no entry,land,0,3330
project_414,26.492416,43.619825,عيون الجواء,UYUN AL JAWA',القصيم,Qassim,1,1,0,0,0,0,لا يوجد مدخل,0,0,0,550.0,0,1,0.0,0,0,500.0,0,1,0.0,0,0,0,مشروع إسكان عيون الجواء,lands_moh_land,1,2021-08-27,no entry,land,0,84341
project_412,25.248548,45.219565,شقراء,SHAQRA',الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,509.69,0,1,0.0,0,0,478.61,0,1,0.0,0,0,0,مشروع إسكان شقراء,lands_moh_land,1,2021-08-27,no entry,land,0,29330
project_1025,24.896709,46.645818,الرياض,AR RIYADH,الرياض,Riyadh,1,0,0,0,1,0,شركة تلال العقارية,0,0,0,400.0,0,3,1894504.0,0,0,250.0,0,3,1359105.0,0,0,0,بيوت تلال - الرياض,offplan_moh_land,1,2022-06-23,under_construction,villa,0,176919
project_406,25.871382,49.603958,بقيق,BUQAYQ,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,760.35,0,1,0.0,0,0,499.992,0,1,0.0,0,0,0,مشروع زهرة الدغيمية,lands_moh_land,1,2021-08-27,no entry,land,0,8113
project_425,27.432444,42.476111,الشنان,ASH SHINAN,حائل,Ha'il,1,50,0,0,1,0,لا يوجد مدخل,0,0,0,1155.0,0,1,0.0,0,0,892.0,0,1,0.0,0,0,0,مشروع الأرشاوية - الشنان,lands_moh_land,1,2021-08-27,no entry,land,0,2348
project_421,27.9815,42.001083,بقعاء,BAQ'A,حائل,Ha'il,1,1,0,0,1,0,لا يوجد مدخل,0,0,0,1120.0,0,1,0.0,0,0,892.0,0,1,0.0,0,0,0,مخطط المندسة,lands_moh_land,1,2021-08-27,no entry,land,0,3592
project_423,25.970639,49.551722,بقيق,BUQAYQ,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,900.0,0,1,0.0,0,0,570.5,0,1,0.0,0,0,0,هجرة الثمامة,lands_moh_land,1,2021-08-27,no entry,land,0,20877
project_420,24.500583,45.379444,مرات,MARAT,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,630.0,0,1,0.0,0,0,600.0,0,1,0.0,0,0,0,مرات 1180,lands_moh_land,1,2021-08-27,no entry,land,0,8474
project_419,25.113958,45.485914,مرات,MARAT,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,599.677,0,1,0.0,0,0,568.048,0,1,0.0,0,0,0,مخطط مرات 1120,lands_moh_land,1,2021-08-27,no entry,land,0,1037
project_422,23.373744,46.849381,حوطة بني تميم,HAWTAT BANI TAMIM,الرياض,Riyadh,1,1,0,0,1,0,لا يوجد مدخل,0,0,0,900.0,0,1,0.0,0,0,550.0,0,1,0.0,0,0,0,مخطط الحلوة,lands_moh_land,1,2021-08-27,no entry,land,0,9989
project_418,27.631617,42.611294,بقعاء,BAQ'A,حائل,Ha'il,1,48,0,0,1,0,لا يوجد مدخل,0,0,0,856.0,0,1,0.0,0,0,753.73,0,1,0.0,0,0,0,الفويلق 2 - بقعاء,lands_moh_land,1,2021-08-27,no entry,land,0,1291
project_427,27.816694,41.440972,ام القلبان,UMM AL QULBAN,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,851.0,0,1,0.0,0,0,692.14,0,1,0.0,0,0,0,ام قلبان - حائل,lands_moh_land,1,2021-08-27,no entry,land,0,804
project_436,23.633963,46.496143,الحريق (الحريق),AL HARIQ,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,750.0,0,1,0.0,0,0,500.0,0,1,0.0,0,0,0,مخطط اراضي 254 - الحريق,lands_moh_land,1,2021-08-27,no entry,land,0,2405
project_1023,24.832014,46.77938,الرياض,AR RIYADH,الرياض,Riyadh,1,6,0,0,1,0,شركة رافد للمقاولات عامة,0,0,0,180.0,0,3,990000.0,0,0,110.0,0,2,645000.0,0,0,0,مشروع رافد 1 - الرياض,offplan_private_land,1,2022-06-19,under_construction,apartment,0,34751
project_463,25.71975,45.855447,المجمعة,AL MAJMA'AH,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1026.03,0,1,0.0,0,0,400.0,0,1,0.0,0,0,0,المجمعة- تمير -721-أ,lands_moh_land,1,2021-08-27,no entry,land,0,1440
project_464,25.723611,45.85975,المجمعة,AL MAJMA'AH,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,960.0,0,1,0.0,0,0,600.0,0,1,0.0,0,0,0,المجمعة - تمير - 837,lands_moh_land,1,2021-08-27,no entry,land,0,15438
project_474,27.031241,41.988545,الشنان,ASH SHINAN,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1097.5,0,1,0.0,0,0,827.5,0,1,0.0,0,0,0,مشروع السبعان - 496,lands_moh_land,1,2021-08-27,no entry,land,0,1984
project_476,29.74977144,39.90235433,دومة الجندل,DAWMAT AL JANDAL,الجوف,Jawf,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1200.0,0,1,0.0,0,0,517.5,0,1,0.0,0,0,0,مخطط الملك عبدالعزيز - دومة الجندل,lands_moh_land,1,2021-08-27,no entry,land,0,20893
project_477,22.09656073,41.28615809,المويه القديم,AL MUWAYH AL QADIM,مكة المكرمة,Makkah,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,862.5,0,1,0.0,0,0,375.0,0,1,0.0,0,0,0,مشروع المويه - 4/ق/ط,lands_moh_land,1,2021-08-27,no entry,land,0,19269
project_555,26.296671,41.341699,السليمي,AS SULAYMI,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,800.0,0,1,0.0,0,0,690.0,0,1,0.0,0,0,0,1532 السليمي - حائل,lands_moh_land,1,2021-08-27,no entry,land,0,590
project_560,27.682017,42.549247,بقعاء,BAQ'A,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,500.0,0,1,0.0,0,0,492.0,0,1,0.0,0,0,0,الناصرية 410,lands_moh_land,1,2021-08-27,no entry,land,0,338
project_561,26.36510404,44.23082334,الشماسية,ASH SHIMASIYAH,القصيم,Qassim,1,267,0,0,0,0,لا يوجد مدخل,0,0,0,1364.432,0,1,0.0,0,0,483.371,0,1,0.0,0,0,0,مخطط الربيعية,lands_moh_land,1,2021-08-27,no entry,land,0,60153
project_559,28.271389,42.929154,بقعاء,BAQ'A,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1242.0,0,1,0.0,0,0,660.0,0,1,0.0,0,0,0,تربة 1403,lands_moh_land,1,2021-08-27,no entry,land,0,1882
project_557,27.262217,42.275323,الشنان,ASH SHINAN,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,525.0,0,1,0.0,0,0,318.36,0,1,0.0,0,0,0,رك418 - حائل,lands_moh_land,1,2021-08-27,no entry,land,0,277
project_1011,24.89475,46.639778,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,1,0,رتال,0,0,0,425.0,0,4,2120635.0,0,0,250.0,0,4,1291884.0,0,0,0,نساج تاون النرجس - الرياض,offplan_moh_land,1,2022-06-15,under_construction,villa,0,1299581
project_556,30.302611,42.353218,العويقلية,AL UWAYQILAH,الحدود الشمالية,Northern Borders,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,900.0,0,1,0.0,0,0,600.0,0,1,0.0,0,0,0,مخطط العايش 12246 / س,lands_moh_land,1,2021-08-27,no entry,land,0,291
project_554,19.895985,41.59519,بلجرشي,BILJURASHI,الباحة,Bahah,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,611.365573,0,1,0.0,0,0,448.199866,0,1,0.0,0,0,0,340  - العسله,lands_moh_land,1,2021-08-27,no entry,land,0,35218
project_553,22.429233,41.74011,المويه الجديد,AL MUWAYH AL JADID,مكة المكرمة,Makkah,1,1,0,0,1,0,لا يوجد مدخل,0,0,0,740.965,0,1,0.0,0,0,475.796,0,1,0.0,0,0,0,مخطط المويه الجديد - محافظة المويه,lands_moh_land,1,2021-08-27,no entry,land,0,9948
project_565,27.164083,46.996145,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,810,0,0,1,0,لا يوجد مدخل,0,0,0,954.809,0,1,0.0,0,0,377.823,0,1,0.0,0,0,0,مخطط الفريدة - قرية العليا,lands_moh_land,1,2021-08-27,no entry,land,0,6168
project_569,27.780771,41.631575,حائل,HAIL,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1897.27,0,1,0.0,0,0,636.73,0,1,0.0,0,0,0,المزيريرات - حائل,lands_moh_land,1,2021-08-27,no entry,land,0,5315
project_570,24.521556,43.900979,الدوادمي,AD DUWADIMI,الرياض,Riyadh,1,2,0,0,1,0,لا يوجد مدخل,0,0,0,894.82,0,1,0.0,0,0,381.864,0,1,0.0,0,0,0,الرفيعة - الدوادمي,lands_moh_land,1,2021-08-27,no entry,land,0,5565
project_567,28.614934,44.053607,رفحاء,RAFHA',الحدود الشمالية,Northern Borders,1,91,0,0,1,0,لا يوجد مدخل,0,0,0,974.0,0,1,0.0,0,0,663.91,0,1,0.0,0,0,0,هجرة رغوة,lands_moh_land,1,2021-08-27,no entry,land,0,1829
project_562,23.924718,42.760833,عفيف,AFIF,الرياض,Riyadh,1,184,0,0,1,0,لا يوجد مدخل,0,0,0,1315.078,0,1,0.0,0,0,559.049,0,1,0.0,0,0,0,مخطط الخالدية - عفيف,lands_moh_land,1,2021-08-27,no entry,land,0,3698
project_577,25.974805,49.476792,بقيق,BUQAYQ,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,995.18,0,1,0.0,0,0,582.0,0,1,0.0,0,0,0,يكـرب - الشرقية,lands_moh_land,1,2021-08-27,no entry,land,0,106012
project_578,17.444587,42.526852,بيش,BAYSH,جازان,Jizan,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1880.56,0,1,0.0,0,0,450.0,0,1,0.0,0,0,0,بيش 94,lands_moh_land,1,2021-08-27,no entry,land,0,1796447
